id,value_season,value_form,form,total_points,points_per_game,team_code,now_cost,event_points,chance_of_playing_next_round,code,dreamteam_count,element_type,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
457.0,5.1,0.1,0.8,29.0,3.6,6.0,57.0,0.0,75.0,87835.0,1.0,2.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,120.0,134.4,94.8,53.0,28.4
107.0,5.5,0.4,2.0,29.0,1.9,8.0,53.0,3.0,100.0,91651.0,0.0,3.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,168.0,162.4,173.9,69.0,40.5
18.0,3.8,0.2,1.4,29.0,2.2,3.0,76.0,6.0,100.0,195735.0,0.0,3.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,93.0,130.2,51.1,183.0,36.3
315.0,4.1,0.2,1.5,29.0,2.1,1.0,70.0,2.0,100.0,220688.0,0.0,3.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,69.4,96.4,247.0,41.1
134.0,6.7,0.8,3.5,29.0,2.6,31.0,43.0,1.0,100.0,55494.0,0.0,2.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,153.0,174.6,75.2,15.0,26.5
454.0,5.6,0.3,1.8,29.0,1.6,39.0,52.0,1.0,100.0,19624.0,0.0,3.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,180.0,198.4,320.5,38.0,56.0
283.0,5.3,1.0,5.6,29.0,4.8,43.0,55.0,6.0,100.0,206325.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,69.2,48.1,25.0,14.3
576.0,6.4,1.3,5.8,29.0,5.8,21.0,45.0,9.0,0.0,60232.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0,93.4,12.3,43.0,14.9
360.0,5.9,0.0,0.0,29.0,2.2,49.0,49.0,0.0,0.0,207189.0,0.0,3.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,148.0,175.8,168.9,126.0,47.0
504.0,5.6,0.4,2.2,29.0,2.1,39.0,52.0,0.0,0.0,449988.0,0.0,4.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,79.0,80.6,89.5,321.0,48.9
23.0,6.4,1.0,4.6,29.0,4.8,3.0,45.0,2.0,75.0,209289.0,0.0,3.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,93.2,131.2,68.0,29.3
357.0,5.0,0.0,0.0,28.0,2.2,49.0,56.0,0.0,25.0,169432.0,0.0,4.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,62.0,132.6,129.6,342.0,60.0
229.0,4.7,0.2,1.0,28.0,2.3,13.0,60.0,2.0,0.0,168580.0,0.0,3.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,70.0,124.8,172.3,258.0,55.8
509.0,6.5,0.7,2.8,28.0,2.0,49.0,43.0,2.0,100.0,199598.0,1.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,186.0,248.2,133.2,31.0,41.4
39.0,6.4,0.0,0.0,28.0,7.0,7.0,44.0,0.0,0.0,123354.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,89.0,91.0,1.5,49.0,14.2
299.0,5.3,0.2,1.2,28.0,2.0,1.0,53.0,0.0,0.0,101582.0,0.0,3.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,177.0,197.0,167.9,69.0,43.4
351.0,5.5,0.2,0.8,27.0,1.6,49.0,49.0,2.0,100.0,82691.0,0.0,2.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,175.0,191.4,201.6,178.0,57.3
83.0,6.3,0.8,3.4,27.0,2.2,90.0,43.0,4.0,100.0,39487.0,0.0,2.0,0.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,100.2,42.3,39.0,18.1
175.0,5.2,0.0,0.0,27.0,2.7,54.0,52.0,0.0,0.0,76357.0,0.0,3.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,160.0,170.6,278.3,124.0,57.3
108.0,4.7,0.3,1.8,27.0,2.2,31.0,57.0,6.0,100.0,94245.0,0.0,4.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,84.2,72.5,156.0,31.1
54.0,4.4,0.0,0.2,27.0,1.9,36.0,62.0,0.0,100.0,39155.0,0.0,3.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,90.6,196.4,117.0,40.0
40.0,5.2,0.1,0.5,27.0,2.5,7.0,52.0,1.0,100.0,148508.0,0.0,3.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,115.8,122.2,343.0,57.9
355.0,5.3,0.4,2.0,26.0,1.7,49.0,49.0,6.0,100.0,153723.0,0.0,3.0,0.0,2.0,2.0,18.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,127.0,161.2,266.3,173.0,60.0
424.0,6.0,0.4,1.8,26.0,2.0,49.0,43.0,6.0,100.0,197937.0,0.0,3.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,88.2,152.1,298.0,53.3
324.0,5.8,0.3,1.5,26.0,2.6,4.0,45.0,0.0,0.0,58845.0,0.0,2.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,142.0,203.4,16.2,69.0,29.0
513.0,6.2,0.2,0.7,26.0,1.5,4.0,42.0,1.0,100.0,194799.0,0.0,2.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,164.0,176.8,163.6,23.0,36.1
587.0,4.3,0.4,2.2,26.0,2.2,21.0,60.0,2.0,0.0,172841.0,0.0,3.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,102.2,120.2,228.0,45.2
15.0,5.7,0.3,1.6,26.0,2.4,3.0,46.0,0.0,0.0,154043.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,77.6,42.7,22.0,14.3
22.0,4.7,0.0,0.2,26.0,2.0,3.0,55.0,0.0,0.0,205533.0,0.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,74.4,58.8,120.0,24.9
412.0,5.7,0.3,1.4,25.0,2.1,35.0,44.0,1.0,100.0,59940.0,0.0,2.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151.0,279.2,14.7,95.0,38.8
70.0,6.0,0.0,0.0,25.0,2.3,3.0,42.0,0.0,0.0,131897.0,0.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,161.0,132.4,0.3,0.0,13.2
109.0,5.3,0.9,4.0,24.0,4.8,8.0,45.0,7.0,0.0,102380.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.0,106.0,23.5,59.0,18.9
218.0,5.3,0.0,0.0,24.0,2.7,13.0,45.0,0.0,100.0,37402.0,0.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,112.0,137.0,33.9,22.0,19.2
241.0,4.5,0.2,0.8,24.0,2.2,14.0,53.0,0.0,100.0,15157.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,102.0,91.8,109.6,41.0,24.2
80.0,4.5,0.5,2.4,24.0,3.0,36.0,53.0,2.0,100.0,243016.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,75.0,93.8,75.9,39.0,20.7
418.0,5.5,0.0,0.0,24.0,3.0,35.0,44.0,0.0,100.0,108053.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0,139.0,74.2,50.0,26.3
320.0,4.6,0.4,2.0,24.0,2.0,4.0,52.0,0.0,100.0,40142.0,0.0,4.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,64.0,57.2,36.0,152.0,23.5
411.0,4.7,0.2,0.8,24.0,1.6,35.0,51.0,1.0,100.0,50229.0,0.0,3.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79.0,97.0,170.1,82.0,34.9
274.0,4.1,0.0,0.0,24.0,4.0,43.0,59.0,0.0,100.0,102826.0,1.0,2.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,96.0,72.8,40.2,35.0,14.6
392.0,3.6,0.1,0.5,24.0,1.7,6.0,67.0,0.0,100.0,95715.0,0.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,77.2,55.6,125.0,25.6
321.0,4.3,0.2,1.2,23.0,1.9,4.0,53.0,2.0,100.0,50232.0,0.0,3.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,146.0,167.6,249.9,141.0,55.9
526.0,5.3,0.2,1.0,23.0,1.9,3.0,43.0,1.0,100.0,153256.0,0.0,3.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,140.0,108.2,73.2,28.0,20.8
138.0,4.1,0.4,2.5,23.0,1.4,31.0,56.0,2.0,100.0,66975.0,0.0,3.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,147.0,143.4,151.1,61.0,35.5
486.0,5.3,0.0,0.0,23.0,2.9,31.0,43.0,0.0,100.0,19188.0,0.0,2.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,124.0,156.4,13.6,87.0,25.8
295.0,4.9,0.3,1.5,23.0,1.9,1.0,47.0,2.0,100.0,62398.0,0.0,3.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,134.0,133.8,101.9,25.0,26.1
336.0,4.9,0.3,1.2,23.0,1.5,4.0,47.0,2.0,100.0,153127.0,0.0,3.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,114.0,158.0,67.8,81.0,30.8
152.0,4.6,0.3,1.3,22.0,2.0,11.0,48.0,1.0,100.0,59949.0,0.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,130.8,64.5,57.0,25.3
3.0,4.1,0.5,2.6,22.0,2.0,3.0,54.0,2.0,100.0,41270.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117.0,119.0,29.6,56.0,20.4
353.0,4.7,0.4,2.0,22.0,1.2,49.0,47.0,0.0,100.0,108416.0,0.0,2.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,200.0,292.6,22.1,57.0,37.1
158.0,4.2,0.4,2.3,22.0,1.7,11.0,53.0,2.0,100.0,120250.0,0.0,3.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.0,79.2,100.9,40.0,21.7
568.0,4.0,0.2,1.3,22.0,3.1,1.0,55.0,7.0,100.0,152590.0,0.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,118.0,123.8,171.4,30.0,32.5
61.0,5.0,0.4,1.6,21.0,1.8,36.0,42.0,0.0,0.0,78916.0,0.0,2.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,122.0,107.0,52.3,62.0,21.7
263.0,4.8,0.2,0.8,21.0,1.8,14.0,44.0,0.0,0.0,206915.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,108.2,138.5,154.0,40.1
502.0,4.0,0.0,0.0,21.0,1.8,11.0,52.0,0.0,0.0,119765.0,0.0,3.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,140.0,177.4,99.0,27.0,30.5
86.0,3.6,0.1,0.8,21.0,1.4,90.0,58.0,2.0,100.0,44683.0,0.0,4.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,44.4,57.7,132.0,22.9
279.0,3.9,0.0,0.0,21.0,3.5,43.0,54.0,0.0,0.0,126184.0,0.0,2.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6
480.0,4.5,0.1,0.7,21.0,1.8,4.0,47.0,0.0,0.0,180135.0,0.0,3.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,103.0,84.0,94.8,76.0,25.3
33.0,3.4,0.0,0.0,20.0,5.0,7.0,59.0,0.0,0.0,85242.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,65.4,82.9,33.0,18.2
262.0,4.4,0.3,1.2,20.0,1.2,49.0,45.0,1.0,100.0,195473.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,41.0,86.6,115.0,23.9
403.0,2.9,0.0,0.0,20.0,1.8,6.0,69.0,0.0,0.0,200826.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,71.0,107.6,126.7,96.0,32.7
211.0,5.1,0.7,2.8,20.0,2.0,2.0,39.0,2.0,0.0,222694.0,0.0,2.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,143.0,158.2,26.8,12.0,19.5
349.0,4.4,0.4,1.6,20.0,1.4,49.0,45.0,2.0,0.0,79934.0,0.0,3.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,120.0,134.4,212.2,14.0,36.0
507.0,3.6,0.0,0.2,20.0,2.0,4.0,56.0,2.0,100.0,90105.0,0.0,3.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,44.0,98.3,60.0,19.9
343.0,3.6,0.3,1.6,20.0,2.5,49.0,55.0,2.0,100.0,18867.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,45.0,69.6,17.9,100.0,18.6
439.0,3.0,0.2,1.0,19.0,1.7,21.0,64.0,0.0,100.0,86934.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,79.0,69.5,89.0,23.6
577.0,4.2,0.0,0.0,19.0,2.1,31.0,45.0,0.0,0.0,57328.0,0.0,2.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,117.6,49.5,29.0,19.8
163.0,3.7,0.3,1.7,19.0,1.7,11.0,52.0,2.0,0.0,173807.0,0.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,89.8,45.7,2.0,13.8
290.0,3.3,0.0,0.0,19.0,3.2,1.0,58.0,0.0,0.0,43670.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,66.2,121.9,67.0,25.5
365.0,3.0,0.0,0.2,19.0,1.9,20.0,64.0,1.0,100.0,83283.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,53.6,91.0,21.2
310.0,3.9,0.7,3.2,19.0,2.7,1.0,49.0,0.0,75.0,197365.0,0.0,2.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,119.0,126.0,5.1,20.0,15.2
266.0,3.5,0.3,1.4,19.0,2.1,43.0,54.0,0.0,100.0,27789.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,59.8,29.8,45.0,13.6
356.0,4.0,0.3,1.4,19.0,1.6,49.0,48.0,0.0,25.0,167878.0,0.0,3.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,127.6,169.4,59.0,35.8
409.0,3.8,0.3,1.2,18.0,1.4,35.0,47.0,2.0,100.0,49944.0,0.0,3.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,80.0,112.6,66.2,53.0,22.8
530.0,4.0,0.0,0.2,18.0,1.6,35.0,45.0,0.0,100.0,41135.0,0.0,2.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,113.0,114.8,12.7,61.0,18.8
139.0,3.3,0.0,0.0,18.0,1.8,31.0,54.0,0.0,100.0,74230.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,137.6,138.7,131.0,40.8
347.0,3.6,0.1,0.6,18.0,1.2,49.0,50.0,0.0,75.0,63426.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,177.0,224.2,101.1,99.0,42.5
332.0,4.0,0.0,0.2,17.0,2.4,4.0,42.0,0.0,100.0,109528.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,63.6,76.9,14.0,15.5
555.0,3.5,0.0,0.2,17.0,1.5,35.0,49.0,0.0,0.0,200878.0,0.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,74.4,103.6,50.0,22.8
258.0,2.8,0.0,0.2,17.0,1.9,14.0,60.0,0.0,0.0,157882.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,59.4,14.6,118.0,19.1
193.0,3.0,0.1,0.8,17.0,1.9,2.0,57.0,0.0,100.0,28690.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,67.6,78.0,78.0,22.4
495.0,2.6,0.0,0.2,17.0,1.5,1.0,66.0,1.0,0.0,180184.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,75.6,40.1,59.0,17.5
505.0,3.4,0.0,0.0,16.0,1.6,39.0,47.0,0.0,0.0,111291.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,93.4,40.5,11.0,14.7
334.0,3.3,0.3,1.3,16.0,1.2,4.0,49.0,0.0,100.0,119471.0,0.0,2.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,114.0,180.4,6.5,44.0,23.1
567.0,3.3,0.4,1.8,16.0,2.0,3.0,49.0,2.0,75.0,167199.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,102.8,61.3,30.0,19.4
328.0,3.8,0.1,0.3,16.0,1.5,4.0,42.0,1.0,100.0,101148.0,0.0,2.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,119.0,173.4,23.6,91.0,28.9
129.0,3.3,0.7,3.2,15.0,3.0,31.0,45.0,0.0,0.0,49413.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,75.0,65.2,0.8,10.0,7.6
250.0,2.4,0.0,0.0,15.0,3.0,14.0,63.0,0.0,0.0,97032.0,0.0,2.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3
436.0,2.7,0.3,1.8,15.0,1.2,21.0,55.0,1.0,100.0,56377.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,49.6,75.8,106.0,23.0
510.0,3.5,0.4,1.6,15.0,3.0,49.0,43.0,1.0,0.0,226182.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,82.6,44.0,126.0,25.2
493.0,3.3,0.1,0.5,15.0,1.2,54.0,45.0,1.0,100.0,151086.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,79.0,65.5,23.0,16.8
5.0,3.3,0.6,2.8,15.0,5.0,3.0,46.0,2.0,100.0,58822.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,45.0,54.9,9.0,10.9
79.0,3.3,0.0,0.0,14.0,1.8,36.0,43.0,0.0,100.0,235382.0,0.0,3.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,61.0,105.0,29.0,19.6
90.0,2.6,0.2,1.0,14.0,1.8,90.0,54.0,1.0,100.0,60586.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,32.6,37.2,53.0,12.3
565.0,3.1,0.3,1.5,14.0,1.4,20.0,45.0,2.0,100.0,240143.0,0.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,47.0,42.2,25.4,14.0,8.2
543.0,1.5,0.0,0.0,14.0,3.5,6.0,93.0,0.0,100.0,36903.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,45.2,54.6,61.0,16.1
515.0,2.9,0.2,0.8,14.0,1.4,39.0,48.0,0.0,0.0,437858.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,35.0,44.8,25.0,10.6
541.0,2.5,0.0,0.2,14.0,2.0,13.0,57.0,1.0,100.0,228798.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,70.2,81.5,87.0,23.9
10.0,3.2,0.6,2.6,14.0,4.7,3.0,44.0,0.0,0.0,92371.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,59.0,11.7,4.0,7.4
154.0,2.3,0.2,1.0,13.0,2.2,11.0,57.0,0.0,0.0,100649.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,44.0,78.0,88.4,61.0,22.8
280.0,2.2,0.0,0.2,13.0,2.6,43.0,60.0,1.0,100.0,146941.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,62.8,28.4,16.0,10.7
517.0,3.0,0.7,2.8,13.0,2.2,54.0,43.0,6.0,100.0,167074.0,0.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,132.2,155.8,34.0,32.2
352.0,3.1,0.0,0.2,13.0,1.6,49.0,42.0,0.0,75.0,83427.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,87.8,11.6,35.0,13.4
335.0,3.0,0.3,1.5,13.0,2.2,4.0,43.0,0.0,0.0,151119.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,58.6,41.8,20.0,12.0
71.0,2.4,0.0,0.2,13.0,1.2,36.0,54.0,0.0,0.0,165210.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,51.4,94.5,143.0,28.8
329.0,2.2,0.1,0.3,13.0,2.2,4.0,59.0,1.0,100.0,104547.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,37.4,16.9,64.0,11.4
361.0,2.4,0.1,0.5,12.0,1.1,20.0,51.0,0.0,0.0,20452.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.8,6.4,19.0,3.4
322.0,2.4,0.2,1.0,12.0,1.5,4.0,49.0,0.0,100.0,56983.0,0.0,3.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,76.6,204.0,38.0,31.9
425.0,2.8,0.0,0.2,12.0,0.8,35.0,43.0,-1.0,0.0,216616.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,150.0,288.8,51.2,36.0,37.8
438.0,2.9,0.3,1.4,12.0,2.0,21.0,42.0,1.0,100.0,81012.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,84.8,122.0,63.0,27.1
29.0,2.8,0.0,0.0,12.0,2.4,7.0,43.0,0.0,0.0,37339.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,27.2,73.0,21.0,12.2
182.0,2.6,0.1,0.5,12.0,1.1,54.0,46.0,1.0,0.0,101105.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,72.2,55.9,47.0,17.5
93.0,2.5,0.1,0.6,12.0,1.1,90.0,48.0,1.0,100.0,81183.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.8,29.9,118.0,15.7
261.0,2.3,0.0,0.0,12.0,1.7,14.0,52.0,0.0,0.0,175592.0,0.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,44.2,54.5,111.0,21.0
131.0,2.8,0.2,0.8,12.0,1.7,31.0,43.0,0.0,100.0,50472.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,64.8,29.7,8.0,10.2
603.0,2.8,0.4,1.6,11.0,2.8,49.0,39.0,7.0,100.0,109638.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,66.0,16.8,37.0,12.0
584.0,2.2,0.1,0.5,11.0,2.2,6.0,50.0,0.0,0.0,214225.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,39.2,0.3,0.0,4.0
85.0,2.6,0.0,0.0,11.0,1.8,90.0,43.0,0.0,100.0,41674.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,76.0,94.2,11.5,16.0,12.2
311.0,1.8,0.0,0.2,11.0,1.8,1.0,62.0,0.0,0.0,200617.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,58.6,56.0,147.0,26.2
